Claim,Evidences,Label,Date,Url
"CLAIM: A broadcast message circulated on social media, particularly WhatsApp, implies that the INEC’s presiding Officer for Abia state, Professor Nnenna Oti, stated that the INEC Chairman, Professor Mahmood Yakubu “directed” her to influence election results in Abia state.","CLAIM: A broadcast message circulated on social media, particularly WhatsApp, implies that the INEC’s presiding Officer for Abia state, Professor Nnenna Oti, stated that the INEC Chairman, Professor Mahmood Yakubu “directed” her to influence election results in Abia state.  ",FALSE,21/03/2023,https://dubawa.org/doctored-statement-of-inecs-presiding-officer-for-abia-state-circulates-whatsapp/
CLAIM: A Twitter user @omoelerinjare posted a video stating that the INEC collation officer deployed to Obingwa LGA in Abia State was brutalised by PDP thugs for not allowing them to change election results.,CLAIM: A Twitter user @omoelerinjare posted a video stating that the INEC collation officer deployed to Obingwa LGA in Abia State was brutalised by PDP thugs for not allowing them to change election results. ,MOSTLY-TRUE,21/03/2023,https://dubawa.org/true-inec-collation-officer-in-abia-state-brutalised-by-thugs/
"Claim: A Twitter user, Chinaza #PeterObi-HypeMan (@MuchTalksBlog1), claims the Labour Party gubernatorial candidate in Enugu state, Chijioke Edeoga, has won the Governorship election.","Claim: A Twitter user, Chinaza #PeterObi-HypeMan (@MuchTalksBlog1), claims the Labour Party gubernatorial candidate in Enugu state, Chijioke Edeoga, has won the Governorship election. ",FALSE,21/03/2023,https://dubawa.org/enugus-gubernatorial-election-suspended-no-winner-announced/
Claim: A Twitter user alleged that a 19-year-old boy committed suicide by hanging due to Peter Obi losing the presidential election to Bola Tinubu.,"A suicide photo of a young man has surfaced on social media with a rather tragic narrative. Peter obi’s Kidney (@Dalapflourish) tweeted the picture alleging that the boy committed suicide because Peter Obi lost the just concluded 2023 presidential polls to Bola Tinubu.  The Twitter user, implicitly eulogised the death of the alleged boy, citing the reason for the demise of Nigeria’s future hopelessness as Mr Obi lost the election.  “*SAD NEWS:” He tweeted, “I will tell God INEC killed me. A young boy from Plateau state commits suicide and dies after Obi loses a rigged election. The 19-year-old boy left a short note behind which reads – no hope for Nigeria for the next 20 years after Obi lost the election.”  The tweet generated diverse opinions on the platform. For instance, (@Mrbalance13), who believes the claim valid, expressed sadness over the scenario. “Sad news,” he wrote. Another Twitter user, Bernard Clifford Asoka (@AsikaClifford), replied, “Lord have mercy.” Some people, however, referred to the information as false. Samsonyte (@ogbebor_samson) was one of them. He said, “this is not true, please.”  As of this report’s filing, the tweet has been viewed 8,947 times and garnered 70 likes, 58 retweets, and ten quote retweets.  The sensitivity of the claim and its potential to go viral and mislead people is why DUBAWA is fact-checking it to set the records straight.  DUBAWA first ran a Google reverse image search on the alleged image to discover where else it has appeared online and with what narrative. The results from the search traced the earliest appearance of the image back to 2016.  An online blog, Talk Glitz Media, on December 26, 2016, ran a story with the alleged picture alongside the headline “Yahoo Boy Commits Suicide In Warri.” Another platform, Urhobo Today, on December 26, 2016, ran a similar story with the headline “Yahoo, Yahoo Boy Commits Suicide In Warri” with the same picture.   While DUBAWA cannot ascertain the veracity and truth in the report these blogs share, it has been established that the image has been available online since 2016. The Plateau State (the alleged location) Police department had also debunked the news of anyone committing suicide related to the presidential elections. DSP Alabi Alfred, the Police Public Relations Officer in the state, told journalists that the claim is false and unfounded and capable of inciting violence within the state. “To ascertain the post’s veracity, the command contacted all its divisional headquarters in the state, but no case of such nature was reported to any police area command/divisional headquarters, outpost or formation in the state,” the PRO confirmed.  ",Verdict,21/03/2023,https://dubawa.org/picture-of-boy-who-committed-suicide-unrelated-to-2023-elections/
"CLAIM: A Nigerian newspaper, Tribune, reports that Peter Mbah of the Peoples Democratic Party (PDP) has won the Enugu State gubernatorial election.","CLAIM: A Nigerian newspaper, Tribune, reports that Peter Mbah of the Peoples Democratic Party (PDP) has won the Enugu State gubernatorial election.  As of 3:29pm on Monday, INEC had yet to complete the review. It has also not announced the winner as claimed.  ",MISLEADING,20/03/2023,https://dubawa.org/inec-yet-to-announce-enugus-governor-elect/
"CLAIM: A Twitter user, Habibu Abdulwahab (@sarkiabdulwahab), claims that at just 23 years of age, Mr Muhammad Adamu Oyanki has been elected to represent Doma North at the Nasarawa state House of Assembly.","CLAIM: A Twitter user, Habibu Abdulwahab (@sarkiabdulwahab), claims that at just 23 years of age, Mr Muhammad Adamu Oyanki has been elected to represent Doma North at the Nasarawa state House of Assembly. ",FALSE,20/03/2023,https://dubawa.org/pdp-candidate-muhammad-adamu-oyanki-is-26-years-old-not-23/
CLAIM: Social media user @JohnFanimokun shared a video claiming All Progressives Grand Alliance and Labour Party supporters clashed in Anambra state on Saturday.,"CLAIM: Social media user @JohnFanimokun shared a video claiming All Progressives Grand Alliance and Labour Party supporters clashed in Anambra state on Saturday. Also, an INVID analysis of the video showed that it appeared recently during the elections. Also, the female voice-over alleged that the violence distracted voters.  ",FALSE,20/03/2023,https://dubawa.org/no-clash-between-apga-and-lp-supporters-in-anambra/
"CLAIM: A Twitter user @DeeOneAyekooto claims that Jigawa State’s final results have been declared as follows APC 460,302, PDP 275,776.","CLAIM: A Twitter user @DeeOneAyekooto claims that Jigawa State’s final results have been declared as follows APC 460,302, PDP 275,776. ",FALSE,19/03/2023,https://dubawa.org/jigawa-states-final-results-yet-to-be-announced/
"CLAIM: A Twitter user @goldmyneTV posted a video of people celebrating in Yola, claiming that Aishatu Dahiru, popularly known as Binani, has become the first female governor to be elected.","CLAIM: A Twitter user @goldmyneTV posted a video of people celebrating in Yola, claiming that Aishatu Dahiru, popularly known as Binani, has become the first female governor to be elected. ",FALSE,19/03/2023,https://dubawa.org/binani-not-announced-as-yolas-governor/
"CLAIM: Twitter user, Kelechi Favour (@kclove_diamond), shared an AIT video capturing a staff of the Independent National Electoral Commission (INEC) caught with ballot papers and election materials in Olamaboro, Kogi State.","CLAIM: Twitter user, Kelechi Favour (@kclove_diamond), shared an AIT video capturing a staff of the Independent National Electoral Commission (INEC) caught with ballot papers and election materials in Olamaboro, Kogi State. ",TRUE,19/03/2023,https://dubawa.org/true-inec-official-caught-with-election-materials-in-kogi/
"CLAIM: A Twitter user, TIFE (@ZeekiHodl), claims that Olumide Oworu is not the INEC-approved Labour Party’s candidate for Surulere, Lagos state House of Assembly.","CLAIM: A Twitter user, TIFE (@ZeekiHodl), claims that Olumide Oworu is not the INEC-approved Labour Party’s candidate for Surulere, Lagos state House of Assembly.  ",TRUE,19/03/2023,https://dubawa.org/adebayo-bode-not-olumide-oworu-is-inec-approved-lp-candidate-for-surulere-1-constituency/
"CLAIM: A Twitter user, Chinaza #PeterObi-HypeMan (@MuchTalksBlog1), claims that Wasiu Ayinde, Nigerian Fuji singer, was among the thugs who came to disrupt the election on Saturday.","CLAIM: A Twitter user, Chinaza #PeterObi-HypeMan (@MuchTalksBlog1), claims that Wasiu Ayinde, Nigerian Fuji singer, was among the thugs who came to disrupt the election on Saturday. Reacting to the allegation, Kunle Rasheed, the singer’s spokesperson, debunked the claims on his Facebook page, reiterating that Mr Ayinde will never partake in such an act nor endorse it. ",FALSE,19/03/2023,https://dubawa.org/wasiu-ayinde-not-among-thugs-that-disrupted-guber-election/
"CLAIM: A Twitter user, IperuBoy (@Iperu_Boy), claims that the APC gubernatorial candidate in Ogun State, Dapo Abiodun, led thugs to snatch ballot boxes at Iperu, Ikenne local government.","CLAIM: A Twitter user, IperuBoy (@Iperu_Boy), claims that the APC gubernatorial candidate in Ogun State, Dapo Abiodun, led thugs to snatch ballot boxes at Iperu, Ikenne local government. ",MISLEADING,19/03/2023,https://dubawa.org/did-dapo-abiodun-lead-thugs-to-snatch-ballot-boxes-at-iperu/
"CLAIM: Twitter users claim Alex Otti, Abia state governorship candidate of the Labour Party, has been declared the winner.","CLAIM: Twitter users claim Alex Otti, Abia state governorship candidate of the Labour Party, has been declared the winner.  Also, the purported declaration of the candidate as the election winner has not been published by any credible media platform. The CODE election observer in the state, Ugochukwu Favour, told the NFC yesterday at 11pm that collation is still ongoing at the ward level. Thus, a winner is yet to be declared. ",FALSE,19/03/2023,https://dubawa.org/inec-yet-to-announce-winner-of-abia-states-governorship-election/
"CLAIM: Dino Melaye shared a video of a session in the UK parliament featuring a caption, “game over for the APC as UK parliament confirm elections was rigged.”","CLAIM: Dino Melaye shared a video of a session in the UK parliament featuring a caption, “game over for the APC as UK parliament confirm elections was rigged.” ",MISLEADING,18/03/2023,https://dubawa.org/video-of-uk-parliament-session-unrelated-to-election-rigging/
"CLAIM: A media platform, Ogun Update, claimed that operatives of the National Drug Law Enforcement (NDLEA) had arrested four party agents with over 100 credit cards meant for vote-buying at Ibara Housing Estate in Ogun State.","CLAIM: A media platform, Ogun Update, claimed that operatives of the National Drug Law Enforcement (NDLEA) had arrested four party agents with over 100 credit cards meant for vote-buying at Ibara Housing Estate in Ogun State.  ",TRUE,18/03/2023,https://dubawa.org/true-ndlea-arrested-four-party-agents-with-credit-cards-for-vote-buying/
