Claim,Evidences,Label,Date,Url
"Peter Obi, the presidential candidate of the Labour Party (LP), recently claimed the Eastern Security Network (ESN) was formed by governors in the south-east. The presidential candidate made the claim on Monday, October 15, 2022, at an interactive session organised by Arewa Joint Committee in Kaduna. In the video of the event, a member of the audience had asked “why should the north trust you, when you have never for once, to my hearing, condemned the sit-at-home on Mondays in the south-east?” “Why should the north trust you, when, even recently, your campaign council that you constituted, for Sokoto and several states in the north, the chairman of your campaign organizations were Igbo men? “Why should the north trust you, when I’ve not heard you, perhaps you’ve said it somewhere but I’ve not heard you categorically condemn IPOB, Eastern Security Network (ESN) and their activities?” the member of the audience asked. In response to the question, Obi said there was no way he could condemn the activities of the ESN since it was formed by the government of the eastern states. “You’ve not been following my campaign. The Eastern Security Network was formed by the government of eastern states. The governors formed the security team, how can I go and condemn them? I’ve spoken about sit-at-home and I can tell you there was even a place they mentioned me. Everything I say, go and verify…” But how true is the claim about the formation of the ESN?","Checks by TheCable revealed that the Eastern Security Network was actually formed by Nnamdi Kanu, leader of the Indigenous People of Biafra (IPOB) in December 2020. IPOB, established in 2012 by Kanu, had continually pushed for the establishment of a sovereign state for the people of the south-east extraction, over claims of marginalisation. On December 13, 2020, Kanu announced the launch of the security outfit. He had said its primary responsibility is to protect the south-east from terrorists and other criminal elements. Prior to this, there had been reports of invasion of farmlands by suspected armed Fulani herdsmen in the region. Meanwhile, in his announcement, Kanu likened the outfit to Amotekun in the Southwest and Miyetti-Allah in the northern region. He further noted that the failure of the south-east governors to secure the lives and property of the Igbo people led to the formation of the security network. Also, recall that in 2021, governors of the southeast region established a joint security outfit codenamed Ebube Agu, “to tackle insecurity in the region”. Dave Umahi, governor of Ebonyi, who spoke on behalf of the other governors said the establishment of the outfit was owing to the worsening security crisis in the region. “The meeting resolved to maintain a joint security vigilante for the south-east otherwise known as Ebube Agu. The meeting appreciated the formation of south-east joint security outfit codenamed ‘Ebube Agu’ — headquarters in Enugu to coordinate our vigilante in the south-east,” Umahi said.",false,25/10/2022,https://factcheck.thecable.ng/fact-check-was-esn-formed-by-south-east-governors-as-obi-claimed/
,"A search on Tinubu’s verified Twitter account revealed that on May 26, Tinubu posted a picture showing Rotimi Akeredolu, governor of Ondo, presenting a plaque to him.A further look at the picture shows that the cloth worn by Tinubu is the same as the one in the picture portrayed to show him and Atiku endorsing Obi.The background of the picture shows Ondo state written on the wall, with an inscription beneath it in Yoruba “…OOGUN ISE”.Comparing the pictures closely shows that the picture depicting Atiku and Tinubu endorsing Obi has been edited.In the fake picture being circulated, the Ondo state logo was removed. Akeredolu’s picture was also removed and replaced with that of Atiku. A picture of Obi and his running mate was placed on the plaque Akeredolu originally presented to Tinubu.On the left side of the original picture, the image of a man sitting on a black chair was removed, also an insignia on the orange object on the table was edited out",fake,10/09/2022,https://factcheck.thecable.ng/fact-check-did-tinubu-atiku-endorse-obi-for-president/
"A video interview featuring Bill Gates on Australian Broadcasting Corporation (ABC) News has been digitally altered by Artificial intelligence (AI) to add false discussions on vaccines and Microsoft.The video was broadly shared on Twitter and among different Instagram users.A user by the handle, @meekystudios posted the video with the caption: “Wow where did this woman come from with clear shocking facts that made Bill Gates, a former richest man in the world staggering during his speech.”The post has over 28, 100 likes and 614 comments, and 1,203 shares.Another user by the name @fqryonline also posted the video on Instagram where it gathered over 110k likes, 3,392 shares and 158k shares.In the circulating video, Sarah Ferguson, an Australian Journalist, can be seen interviewing Bill Gates, the Microsoft founder.“Mr Gates, in your own words, what have you contributed to the world?” she appeared to have asked.“I’m not sure if you’re aware, but I created the world’s most popular computer operating system,” Gates seemingly replied.After accusing him of stealing the Windows operating system from someone else, she then asked questions touching on COVID-19, in a manner suggesting that he profited from the vaccines.A voice similar to that of the interviewer further asked: “You have been a major spokesperson for COVID vaccines during the pandemic, what exactly makes you – a computer engineer who didn’t even program his initial product himself – a valid representative of the pharmaceutical industry?”“I have read a lot of books about that topic and met with specialists from the field all over the world,” Gates’ voice replied.Finally, she can be heard asking if it is a behavioural pattern for Gates to steal complex technology he doesn’t “understand, selling a product full of bugs, causing massive damage and profiting from it in a spectacular way.”","Reading through the comment sections of the post on several platforms where it was shared, revealed that many viewers were unsuspecting the video was altered.However, one social media user who had seen the original interview raised an alarm that the real version of the interview never had such a discussion on Microsoft and the COVID-19 vaccine.Using a keyword search, TheCable found the original video which was posted by ABC News Australia on January 31, 2023.Apparently, Bill Gates was interviewed by Sarah Ferguson, an Australian journalist, on the ABC News show called “7.30”.Checks by TheCable revealed that no part of the conversation shared in the circulating video on social media appeared in the original video.In the authentic interview, the host touched on climate change, philanthropy, misinformation, the threat of another pandemic, and the dinners Gates regrettably had with Jeffrey Epstein.Further analysis of the circulating video also shows that the audio does not align with the facial and lip movements of both the interviewer and Gates.",fake,21/04/2023,https://factcheck.thecable.ng/fact-check-video-of-bill-gates-interview-used-to-promote-vaccine-conspiracy-is-altered-with-ai/
"You may have come across some social media posts which claimed President Muhammadu Buhari said Nigeria will send its armed forces to Ukraine to fight Russia.The posts were shared on Facebook, Twitter and WhatsApp alongside screenshots suggesting that the comment was made on Buhariâ€™s verified Twitter handle.“This is a warning to President Putin and all Russians. Any more actions from your troops against Ukraine, we will take action. I, Buhari, won’t repeat myself again. #istandwithukraine,” the screenshot reads.The tweet attributed to BuhariThe tweet attributed to BuhariCan you ever find a fowl in mist of lions @MBuhari this is suicide oo oga #BUHARIð“ƒµ #worldwar3 #UkraineConflict #RussiaUkraineCrisis #UkraineRussia pic.twitter.com/MWn8nsgxiR— Williams (@MusicLyfeHarvey) February 24, 2022Hope this is not true ooo…. And if it is, i believe Buhari meant his fulani people because i don't know the people that are ready ooo…RinuChrist JesusNaira Marley#mohbadUkraineRussia pic.twitter.com/aFyl0G6yc6— Preacher (@Chief_talker) February 25, 2022Bubu tell Russia ðŸ‡·ðŸ‡º if anything happens to Nigeria ðŸ‡³ðŸ‡¬ students studying in Ukraine ðŸ‡ºðŸ‡¦ say you go sanction themðŸ—£ðŸ‘‚ðŸ˜…Buhari | Ukraine | Russia | China | NATO | Word world III pic.twitter.com/c9Nc59pEio— Zeezah06 (@zeezah06) February 25, 2022","On February 24, troops invaded Ukraine after Vladimir Putin, president of Russia, ordered a special military operation in Donbas, a separatist-held region in Ukraine.   Since the invasion, there have been reported casualties from both parties, leading many residents of Ukraine, including Nigerians, to flee to neighbouring countries. The federal government has made arrangements to ensure Nigerians who fled Ukraine to neighbouring countries are brought back home.   On February 25, the Nigerian government asked Russia to withdraw its troops from Ukraine and embrace diplomatic measures to address the current crisis involving both countries.   Amid the Russia-Ukraine war, several social media posts have credited some comments to Buhari and the federal government. A closer look at the screenshot bearing the comment ascribed to the president shows that it was photoshopped to deceive unsuspecting members of the public.   The viral screenshot did not reflect the date the tweet was published on the microblogging platform. The time and device used in posting the alleged tweet were indicated.   Twitter usually indicates the time a tweet was published alongside the date and the type of device. The text font seen in the screenshot is not the same as the one used by Twitter.   A review of Buhari’s verified Twitter handle — @MBuhari — shows that the president has not made any tweet concerning the Russia-Ukraine war.   The last tweet posted on the president’s Twitter account was on June 1, 2021 wherein he warned those attacking critical infrastructure in the country.",false,03/03/2022,https://factcheck.thecable.ng/fact-check-no-buhari-didnt-say-nigeria-will-deploy-soldiers-for-russia-ukraine-war/
"A viral post on social media claims that 100 trucks conveying over 1 million Chadians to Kaduna were arrested ahead of the presidential elections.On Thursday, Charles Oputa, also known as Charly Boy shared the post via his verified Instagram handle, @AreaFada1, to his 192k followers.In the post, the popular songwriter claimed that former President Olusegun Obasanjo had intercepted 1 million Chadians from entering Nigeria to Kaduna to vote.Oputa added in the post that the Chadians had permanent voters card (PVC).“Obasanjo Blocked 100 Trucks Containers Carrying Nearly 1Million Chadians From Entering Nigeria To Kaduna To Vote APC,” the post reads.“Obasanjo received a call from a junior immigration officer (name withheld) that unknown 100 trucks carrying over 1 million Chadians got access to the Nigeria border and were heading to Kaduna.“Obasanjo responded immediately around 2 pm in the afternoon, Obasanjo called the immigration boss but no response from him, Obasanjo asked his personal security officials to block all the roads leading to Kaduna and finally, the trucks were captured.“The trucks with no plate number have nearly 1 million Chadians all with Nigeria PVC when they were interrogated, they pretend not to hear English, Obasanjo ordered that the PVC be collected and destroyed immediately.“Chad President was phoned immediately by Obasanjo and he denied knowing about such incidents, since there was no place to keep such a multitude of people, the trucks were ordered to turn back to Chad.”On Instagram, the post attracted over 9,925 likes and 1,635 comments as at the time of this report.Various news platforms and blogs also shared the post.","Nigeria shares a border with Cameroon to the east, to the west with Chad, and to the west, is bound by Benin. Niger is to the north of Nigeria while the northeast of Nigeria is bordered by Lake Chad, according to World Atlas.Comparing the borders, the one between Nigeria and Chad is the shortest, it runs for 54 miles as it is easier linked to Borno state.According to the post which claims that 100 trucks were filled with nearly one million Chadians, doing the maths would imply that about 10,000 persons occupied each truck.From the pictures posted with the Instagram post, none of the trucks seems to have the capacity to convey 10,000 individuals.TheCable also subjected one of the pictures to Google reverse image search which showed that the image is old. One of the pictures has been online far back as 2020.To confirm the arrest, TheCable also contacted Kaduna’s police command. Mohammad Jalige, the spokesperson of the command, denied the incident.He said the post was false as the police would have released an official statement if such ever happened.“This is not true. We are not aware of anything like that. It doesn’t even make sense. The last time 15 people were arrested, it was all over the news not to talk of 1 million, ” he said.",false,25/02/2023,https://factcheck.thecable.ng/fact-check-were-chadians-with-pvcs-arrested-at-nigerian-border-as-charly-boy-claimed/
"A statement attributed to Peter Obi, a former governor of Anambra state, saying the All Progressives Congress (APC) is a Yoruba political party has been circulating online.On Tuesday, Obi, who joined the Peoples Democratic Party (PDP) presidential race in 2019 as Atiku Abubakar’s running mate, said he would be running for president if his party zones the ticket to the south.The declaration generated mixed reactions on social media.Some social media users later quoted him to have said the ruling party belongs to an ethnic group.“The All Progressive Congress Is A Yoruba Party- Peter Obi, ” the viral quote read.The statement was circulated on Facebook and Twitter with some users calling Obi “a bigoted politician”.The All Progressive Congress Is A Yoruba Party- Peter ObiPeter obi remain the biggest big0ted politician in Nigeria .— Tinubu Media Commando (TMC) 36'KiNNiuN𓃵 (@Fattylincornn) February 2, 2022The All Progressive Congress Is A Yoruba Party– Peter Obi— Abdallah Ayofe Olaniyi #AAO (@Ayofeliberator) February 3, 2022A Facebook user, Emma Onye Nkuzi posted the quote. The post garnered 55 comments and 5 shares.","Online checks of previous statements made by Peter Obi showed that the presidential aspirant did not make such a statement.   A keyword internet search by TheCable gave no result on where or when he made the statement, and none of the users who posted the quotes indicated their source(s).   When TheCable contacted Valentine Obienyem, Obi’s spokesperson, he said his principal did not make the viral statement.   “Not at all! Oga did not say such a thing. It’s political opponents that are putting up such propaganda,” Obienyem said.",unproven,03/02/2022,https://factcheck.thecable.ng/fact-check-no-peter-obi-didnt-call-apc-a-yoruba-political-party/
"On Tuesday, a Facebook page — Biafra News Site — published a post claiming Hope Uzodimma, governor of Imo state, asked Igbo youths to support Abba Kyari, the suspended deputy commissioner of police (DCP).  On Monday, the National Drug Law Enforcement Agency (NDLEA) declared Kyari wanted “over his involvement in a 25kg cocaine deal”. Hours later, the police announced his arrest andsubsequent transfer to the NDLEA’s custody.The Federal Bureau of Investigation (FBI) had initially indicted Kyari of conspiring with Hushpuppi, the self-confessed international fraudster, in a $1.1 million scam. The Facebook post attributed to the Imo governor titled “BREAKING NEWS: Ndigbo Must Stand With Abba Kyari Because He defended Imo State” has garnered over 430 comments, 115 likes and shared by 283 social media users.“Imo state governor has asked the Igbo youths to stand in solidarity with Abba Kyari who was recently arrested for drug trafficking,” the post read.“Speaking to newsmen in Owerri, Uzodimma stated that most of the bogus charges and allegations against Abba Kyari are lies.“Abba kyari is my good friend turn blood brother. I know him very well. I don’t think he has any link to drug business because he is a God fearing man.“This is a real trying time for him and this is the time for Igbo youths to come together and stand in solidarity with him.“My government will map out N10bn to defend him in any court because he is innocent.”#BREAKING_NEWS: Ndigbo Must Stand With Abba kyari Because He defended Imo State – UzodimmaImo State governor has asked the Igbo youths to stand in solidarity with Abba kyari who was recently arrested for drug trafficking. pic.twitter.com/mi0AOZOK9m— BLESSED NWA-EBUBE (@BlessedNwaEbube) February 16, 2022BREAKING NEWS!!Ndigbo Must Stand With Abba kyari Because He defended Imo State.~Uzodimma~— Ultimate Viewers (@UltimateViewers) February 16, 2022","A keyword search on social media platforms shows that the post only exists on Facebook pages and Twitter accounts linked with the proscribed Indigenous People of Biafra (IPOB) and Biafra. The statement was not reported by credible media platforms.   Reacting to the claim in a statement, on Wednesday, Oguwike Nwachuku, chief press secretary to the governor, described the viral post as fake news and “a piece of trash”.   “The authors of the poorly-scripted report had thought that the best way to deceive their audience was to claim that Governor Uzodimma gave the advice at a media briefing in Owerri without letting the same audience to know the venue and occasion the governor spoke,” the governor’s spokesman said.   “As pedestrian as the authors of the report and their sponsors are in their reasoning, they may not have known that they have disclosed to the relevant authorities investigating Abba Kyari that they too can help them with information at their own disposal to get to the root of the matter.   In November, TheCable had fact-checked misleading claims that the Nigeria Police Force (NPF) had reinstated Kyari and all allegations levelled against him by the FBI cleared. But the TheCable found the claims to be false.",false,16/02/2022,https://factcheck.thecable.ng/fact-check-did-uzodimma-ask-igbo-youth-to-stand-in-solidarity-with-dcp-abba-kyari/
"A video has surfaced online showing people mourning over dead bodies laid on the grass. The video being shared on WhatsApp shows corpses of children and adults lying on the ground with their loved ones crying over them. Those said to have narrowly escaped death can also be seen receiving medical attention.According to a voice in the video, those being mourned died in Nnewi, Anambra state after they picked calls from a phone number which starts with +666999.“Good morning, ladies and gentlemen, I don’t understand what is happening in this country anymore.“This is the latest news we hear nowadays, there is a particular number that calls people now, when you pick up the call, they use it to kill people. Yesterday, they used the number to kill 100 people in Nnewi,” the voice said in Pidgin English.“Please when you hear this voice note, send it, pass it on to others. When this number calls you, please don’t pick it up. The number is +666999, please if this number calls you, don’t pick it up.”The voice also urged people to share the video with their loved ones so they can be in the know.A close look at the video shows that it was shared from a TikTok account named G Best. https://twitter.com/shayshasexy/status/1565258470143803392?s=20&t=daJcbjeyTh474cPAqSMvSgApart from WhatsApp, the video has also been shared on Twitter on September 1, where it gathered over 2, 940 views.The post was also shared on multiple accounts on Facebook.","TheCable subjected the video to keyframe analysis on InVID a toolkit used to identify the source of visual content on the internet.Running a reverse image search on the keyframes of the video, it was established that the video was from a stampede that occurred at a church outreach in Port Harcourt, Rivers state.On May 28, 2022, no fewer than 31 persons were confirmed dead in a stampede at a ‘Shop for free’ programme organised by a pentecostal church, Kings Assembly at the Polo Club in Port Harcourt.“From foodstuff to household items, furniture and supplies, clothes, shoes and sundry items for adults and kids, there is no limit to the gift items that are given out during this event,” a statement on the church’s website reads.The church was said to have slated the event for 9 am on the said date but people arrived as early as 6:30 am to partake in the event.Later on, some sportsmen arrived at the Polo Club, an opportunity the crowd seized to access the church’s tent. Unfortunately, a stampede occurred resulting in the death of about thirty persons.The video was shared at the time on social media capturing moments people were mourning their loved ones while injured persons were being resuscitated.TheCable reported the incident when it happened in late May.",false,12/09/2022,https://factcheck.thecable.ng/fact-check-did-people-die-in-anambra-after-receiving-calls-from-strange-number/
"Several posts on social media claim that Akinwunmi Ambode, former governor of Lagos state, has defected to the Labour Party (LP). According to the posts, the former governor intends to declare his 2023 governorship ambition on the party’s platform.BREAKING:Former Governor of Lagos State, Akinwunmi Ambode  Picks Labour Party Gubernatorial Ticket.— Nigeria Citizens (@FRNCitizens) July 7, 2022Former Governor of Lagos State, Akinwumi Ambode dumps his boss Tinubu, Picks Labour Party Gubernatorial TicketThe Game Is Getting More Interesting..🙄🔥☀️ pic.twitter.com/d2ztc8TDou— Adoba Wisdom Daniel (@DanielAdoba) July 7, 2022","A social media search revealed that the statement attributed to Ambode in the viral claim, urging the youths to get their PVCs was posted on his Twitter page on February 1, 2022.   We further searched his verified Facebook, Twitter, and Instagram accounts and could not find any notification of his defection from the All progressives Congress (APC) to the Labour Party (LP).   Such a political move would have been reported by credible media platforms, but none of them reported it.   TheCable reached out to Ambode’s executive assistant, and Julius Abure, the national chairman of the Labour Party, but they are yet to respond to calls and messages. We will update this report if they do.   Premium Times spoke with Ifagbemi Awamaridi, Lagos state chairman of the Labour Party. He refuted claims that the former governor of Lagos has joined LP.   “Ambode is still with the ruling All Progressive Congress (APC) party. He’s a bona fide and committed APC member who will work for the success of the party’s candidate at the state and federal levels,” he said.",false,08/07/2022,https://factcheck.thecable.ng/fact-check-has-ambode-defected-to-labour-party/
"A post published on a Facebook page — Biafra News Site — claimed that Lai Mohammed, minister of information, said the source of funding of the Indigenous People of Biafra (IPOB) is internet fraud popularly known in local parlance as “Yahoo Yahoo”. The post, which was published on February 6, also claimed that the minister, while speaking in Abuja, said the federal government will designate internet fraudsters as terrorists because of IPOB.The post has so far garnered over 50 comments, 53 reactions and 65 shares.Some Facebook users who commented on the post attacked the information minister for purportedly making such comment.“BREAKING NEWS: Yahoo Boys Are Ipob members, we will designate them as Terrorists – Lai Mohammed,” the post reads. “Lai Mohammed has claimed that all Yahoo boys are members of IPOB. Speaking in Abuja, Lai stated that IPOB are using Yahoo to make money which they’re using to Destroy Nigeria.“According to him, since 2015, we have been working to know the source of IPOB finance but we haven’t found it.“We banned cryptocurrency in Nigeria because we thought that’s where they’re using to push money. But we finally discovered that all Yahoo boys are being groomed by IPOB.”","A review of some of the posts published on the Facebook page showed that the platform was created with the intent of disseminating fake news.A close look at the comment attributed to the information minister shows that there was no mention of the date the minister purportedly made the statement.Several checks on previous statements made by Mohammed on the proscribed group showed the minister did not make such a statement attributed to him.Also, an online review of credible media platforms showed that there was no reportage of the statement.Meanwhile, in 2017, the minister said IPOB was receiving a large chunk of its financing from France, but the European country denied it.When Segun Adeyemi, spokesperson of the information minister, was contacted for reaction, he said his principal did not make such comment, while describing it as “fake news”.",unproven,12/02/2022,https://factcheck.thecable.ng/fact-check-did-lai-say-ipobs-source-of-funding-is-from-internet-fraud/
"A video showing N5,000 and N2,000 notes has been circulating online.In the video, which was shared on Twitter on October 27, a lady shows bundles of N5,000 and N2,000 notes.I hope this is a joke . pic.twitter.com/p8GM6YS1pA— Doctör Penking™ 🇦🇺🇳🇬 (MBBS, MPH) (@drpenking) October 27, 2022The lady claimed the money was deposited by “a mad man”, at the branch of a bank where she worked.“I hope this is a joke,” reads the caption of the video which gathered over 33k views, 1,028 likes and 367 retweets.It has also been shared on Instagram and multiple accounts on Facebook, where many unsuspecting Nigerians expressed shock at the development.On October 26, Godwin Emefiele, governor of the Central Bank of Nigeria (CBN), said the apex bank announced the redesign of some naira notes.Emefiele said the new design, which includes N200, N500 and N1000 will be effective from mid-December 2022.The CBN governor noted that the naira redesign was due to the several challenges confronting currency management in the country with attendant and unintended consequences for the integrity of both the CBN and the country.","TheCable subjected the video to analysis on Invid, a video verification platform, to ascertain the validity of the video. A keyframe analysis of the video showed that it had been on Facebook and YouTube since 2020.From observation, at one side of the supposed N5000 note was the picture of a man wearing a cap, and on the other, were pictures of three women placed side by side.A keyword search on Google showed that in August 2012, the CBN announced plans to introduce N5,000 notes.Sanusi Lamido, the then-governor of the CBN, said the faces of three prominent Nigerian female activists to be used on the new note were Margaret Ekpo, a late politician and social mobiliser; Hajia Gambo Sawaba, a late politician and activist, and Funmilayo Kuti, the late politician and women’s right activist.Lamido explained that the introduction of the N5000 note will enhance the quality of banknotes, incorporate a more effective feature for the visually impaired, as well as reduce the cost of production, distribution and disposal of banknotes.However, the development met with a lot of backlash and criticism. The Institute of Chartered Accountants of Nigeria (ICAN) was of the opinion that the introduction of the proposed N5000 note by the CBN might further lead to the devaluation of the naira.The Nigerian government, despite its earlier approval, suspended the introduction of the N5000 to “enable the CBN do more enlightenment on the issue”.Also, the CBN via its Twitter handle on May 31, 2020, urged Nigerians to disregard the fake pictures and videos which was in circulation at that time.“Videos and pictures of purported circulation of N2,000:00 and N5,000:00 banknotes are false and fake. Members of the public are advised to disregard such falsehood and to report anyone found in possession of such banknotes to law enforcement agencies,” the CBN tweeted.Videos and pictures of purported circulation of N2,000:00 and N5,000:00 banknotes are false and fake. Members of the public are advised to disregard such falsehood and to report anyone found in possession of such banknotes to the law enforcement agencies— Central Bank of Nigeria (@cenbank) May 31, 2020The old video is being shared on social media platforms in anticipation of the mid-December 2022 announced date for the release of the redesigned currency.Meanwhile, the CBN only announced redesigning the N200, N500, and N1000, the apex bank never announced any plan to introduce the N2000 or N5000 notes.",false,07/11/2022,https://factcheck.thecable.ng/fact-check-has-cbn-introduced-n5000-n2000-notes-as-claimed-in-viral-video/
"A social media user has claimed that the doctorate degree of Rabiu Kwankwaso, the former governor of Kano state and presidential flagbearer of the New Nigeria Peoples Party (NNPP), is a fraud.On January 19, a Twitter user by the name, Ike Ihiala, tweeted: “Kwankwaso is an ‘academic fraud’. Kwankwaso in March 2022, claimed to have bagged a Ph.D in Water Engineering from Sharda private university, India. A check on the varsity site shows it has no PhD. program in Water Engineering. A PhD. holder with no published academic paper(s)?”The tweet gathered over 2,333 likes and 1,184 retweets.KWANKWASO IS AN 'ACADEMIC FRAUD'Kwankwaso in March 2022, claimed to have bagged a Ph.D in Water Engineering from Sharda private university, India. A check on the varsity site shows it has no PhD. program in Water Engineering. A PhD. holder with no published academic paper(s)? pic.twitter.com/9STF2kLH1p— Ike Ihiala🇺🇸 (@HisKnowledgeabl) January 19, 2023","In 2014, it was reported that in recognition of kwankwaso’s contributions to the education sector in Kano, he received an honorary doctorate from Sharda University in India.According to the university, Kano sponsored 165 students under the 100% scholarship program, while Kwankwso was governor of the state.Also, checks by TheCable revealed that in 2022, aDaily Trust publication reported that Kwankwaso was conferred a doctorate in water engineering from the same Sharda University in India.In March 2022, a picture was shared on a Facebook page, Kwankwasiyya Reporters, known for advancing the ideologies of Kwankwso’s movement.“Congratulations to His Excellency Engr. Dr. Rabi’u Musa Kwankwaso for your successful viva presentation in PhD Water Engineering today (14th March 2022) at Sharda University, India,” reads the caption of the post, accompanied by a picture of professors who were Kwankwaso’s supervisors and examiners.In academic circles, a viva presentation is an oral exam, where a student makes a presentation that covers all parts of the thesis, including the introduction, literature review, methodology, results, and conclusions.KWANKWASO LISTED AMONG DOCTORATE DEGREE RECIPIENTSChecks by TheCable revealed that the former governor was listed among recipients of doctorate degrees at Sharda University from 2016 till date. According to page 8 of the list, Mohammed Rabiu Musa enrolled for a Ph.D in 2018 and graduated in 2022.Through a sworn affidavit submitted to the Independent National Electoral Commission(INEC), on June 16, 2022, by Kwakwanso, the former governor declared that he would like to be officially identified as Mohammad Rabiu Musa and not Rabiu Musa Kwankwanso as he is popularly known.This helps to explain why the name Kwankwso didn’t appear in the list published by the university.KWANKWASO’S ACADEMIC PAPERUsing Google Scholar, TheCable found a paper published by the former governor of Kano state.In November 2020, Kwankwaso published an academic paper titled: “Design Optimization of Water Lifting Device in Kano, Nigeria”, in the International Journal of Advanced Research in Engineering and Technology (IJARET).The paper was co-authored by Muhammad Isa Abdurrahman, Sameer Arora, and Gaurav Saini.",false,30/01/2023,https://factcheck.thecable.ng/fact-check-yes-kwankwaso-obtained-a-doctorate-degree-in-water-engineering/
"A statement, which has gone viral on social media, claimed that Olusegun Obasanjo, former president, said the money Atiku Abubakar, his erstwhile deputy, allegedly stole is more than enough to feed 300 million people for 400 years. Atiku was the vice-president when Obasanjo was in power from 1999 to 2007.  The former president and Atiku engaged in a running battle towards the end of their tenure. “The money Atiku stole when he was my vice is enough to feed 300 million people for 400 years — Obasanjo,” the viral statement reads.Obasanjo was said to have made the statement on page 31 of his book, My Watch.The statement has been widely circulated on Facebook, Twitter and WhatsApp.A RECIRCULATED POST  Findings by TheCable showed that the viral post was first shared online in 2018, prior to the 2019 general election, where Atiku was the presidential candidate of the Peoples Democratic Party (PDP).Nigerian Bulletin, a news blog, shared the post on Facebook in December 2018. The video has accrued more than 2,000 views, 49 shares and 28 comments.Waheed Adeniji, a Facebook user, also shared the statement around the same period.The Money @atiku Stole when He was My Vice is Enough to Feed 300 Million People for 400 Years.- Olusegun Obasanjo!My watch page 31 pic.twitter.com/tZpSBXcTJk— Jimoh Ibrahim (@MassesDefender) December 3, 2018","When TheCable reviewed My Watch, the trilogy where Obasanjo was said to have made the statement, it was discovered that in chapter 36, which the former president devoted to talk about the alleged corruption and money laundering cases linked to Atiku, the viral statement was not mentioned.   The chapter, titled “Atiku and US Justice Entanglement”, detailed some “corrupt involvement” of the former vice president with a company called iGATE and William Jefferson, a former US lawmaker, who was later jailed for 13 years.   Although, in the chapter, Obasanjo linked Atiku to the embezzlement of $20 million, which the administration was supposed to deploy for Petroleum Technology Development Fund (PTDF), and another $125 million to fund PTDF during 2003 the fiscal year.   Also, page 31 of book 1 falls under chapter 3, which is titled “The Family”, wherein Obasanjo detailed his childhood and his experience with his family. He didn’t make mention of Atiku.   Page 31 of book 2 falls in a chapter titled “Political Consultations and Conventions”. In this page, the former president recorded how he battled with the decision of whom to pick as the vice-president. He mentioned Atiku, but he didn’t state any issue related to money.   Page 31 of book 3 falls under a chapter tagged “Critical Assessment of Yar’ Adua Administration”. Checks through the pages and chapters of the book revealed nothing of such viral statement.",false,01/06/2022,https://factcheck.thecable.ng/fact-check-did-obasanjo-say-atiku-stole-money-that-can-feed-300m-people-for-400-years/
